Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,PE-RUC  20163109647,PERU LAMBAYEQUE CALLE SAN ISIDRO LABRADOR NO 201,"Lambayeque, Peru",-6.7044468,-79.9042472,APPROXIMATE
GOBIERNO REGIONAL DE MADRE DE DIOS - PROYECTO ESPECIAL MADRE DE DIOS,PE-RUC  20170258305,PERU MADRE DE DIOS AV. SAN MARTIN 291 - IBERIA - TAHUAMANU - MADRE DE DIOS,"Calle San Martín, Iberia 17251, Peru",-11.4052956,-69.4864279,GEOMETRIC_CENTER
HOSPITAL JOSE H. SOTO CADENILLAS - CHOTA,PE-RUC  20570610148,PERU CAJAMARCA EXEQUIEL MONTOYA NRO 718,"Exequiel Montoya 718, Chota, Peru",-6.561975899999999,-78.65358119999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE TAMBILLO,PE-RUC  20143659829,PERU AYACUCHO PLAZA PRINCIPAL DE TAMBILLO S/N,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHOJATA,PE-RUC  20285714533,PERU MOQUEGUA PLAZA DE ARMAS S/N,"Plaza de Armas de Moquegua, Cruce, C. Moquegua y, Moquegua 18001, Peru",-17.1938532,-70.93462559999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUANCANO,PE-RUC  20163557127,PERU ICA AV. PRINCIPAL NO 114,"Ica, Peru",-14.07546,-75.7341811,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAUCE,PE-RUC  20167987207,PERU SAN MARTIN JIRON PLAZA DE ARMAS S/N - SAUCE,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,PE-RUC  20531290306,PERU SAN MARTIN JR.VICTOR R. HAYA DE LA TORRE - NVO. LIMA,"Pje. A3 106, San Juan de Miraflores 15806, Peru",-12.1362298,-76.9671541,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PICHIRHUA,PE-RUC  20148182869,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE LORETO S.A.,PE-RUC  20103745293,PERU LORETO GUARDIA CIVIL N°1260,"Guardia Civil 1260, Iquitos 16007, Peru",-3.7591617,-73.2703032,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SHUNQUI,PE-RUC  20145882720,PERU HUANUCO JR. LA UNION,"Jr. Arica, La Unión, Peru",-9.8274774,-76.8013434,GEOMETRIC_CENTER
MINISTERIO DE AGRICULTURA-PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD,PE-RUC  20524605903,PERU LIMA AV. ALAMEDA DEL CORREGIDOR NRO. 155 URB. LA FONTANA LIMA - LIMA - LA MOLINA,"Alameda del Corregidor 155, Lima 15024, Peru",-12.0773899,-76.9541562,ROOFTOP
MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DEL CUSCO,PE-RUC  20491232057,PERU CUSCO AV. PEDRO VILCAPAZA NRO. S/N (NRO 313 - 315 COSTADO DEL SENATI) CUSCO - CUSCO - WANCHAQ,"Av. Micaela Bastidas 427, Cusco 08002, Peru",-13.5238825,-71.962133,ROOFTOP
GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA,PE-RUC  20601077133,PERU HUANCAVELICA MARISCAL CACERES,"Mariscal Caceres, 09120, Peru",-12.5492397,-74.93549089999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LANCONES,PE-RUC  20158835887,PERU PIURA PLAZA DE ARMAS S/N,"Plaza de Armas de Piura, Jr. Huancavelica 724, Piura 20001, Peru",-5.197195,-80.62664889999999,ROOFTOP
GOBIERNO REGIONAL CAJAMARCA SALUD SAN IGNACIO,PE-RUC  20601218471,PERU CAJAMARCA MARULANDA,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CANCHAQUE,PE-RUC  20193227857,PERU PIURA JR. SAN MARTIN Y BOLOGNESI S/N CANCHAQUE,"Jr. San Martín, Canchaque 20431, Peru",-5.3762183,-79.6064016,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE AHUAYCHA,PE-RUC  20222402779,PERU HUANCAVELICA JR 14 DE DICIEMBRE NO 179,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PUERTO INCA,PE-RUC  20189307226,PERU HUANUCO SANCHEZ CERRO 610,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA ANA DE HUAYCAHUACHO,PE-RUC  20223311165,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ACAS,PE-RUC  20198899802,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
FUERO MILITAR POLICIAL,PE-RUC  20520640071,PERU LIMA AV. ARENALES 321,"Av. Gral. Juan Antonio Álvarez de Arenales 321, Lima 15046, Peru",-12.0676427,-77.0379189,ROOFTOP
MUNICIPALIDAD DISTRITAL DE TAPO,PE-RUC  20212642704,PERU JUNIN PLAZA PRINCIPAL 2DO PISO,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE POROY,PE-RUC  20170060963,PERU CUSCO PLAZA DOMINGO ECHEGARAY S/N,"F2HW+P8C, Cusco 08003, Peru",-13.5206901,-71.9542282,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PAPAYAL,PE-RUC  20185592422,PERU TUMBES AV. RAMON CASTILLA Nº203,"Prol. Ramón Castilla, Tumbes, Peru",-3.5616074,-80.4507855,GEOMETRIC_CENTER
GOBIERNO REGIONAL HUANCAVELICA RED DE SALUD ACOBAMBA,PE-RUC  20601083745,PERU HUANCAVELICA SAN MARTIN,"San Martin, Huancavelica 09001, Peru",-12.7824282,-74.966632,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTIAGO DE LUCANAMARCA,PE-RUC  20213832361,PERU AYACUCHO PLAZA PRINCIPAL S/N,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE AMOTAPE,PE-RUC  20199165021,PERU PIURA PLAZA DE ARMAS S/N 2DO. PISO,"Plaza de Armas de Piura, Jr. Huancavelica 724, Piura 20001, Peru",-5.197195,-80.62664889999999,ROOFTOP
GOBIERNO REGIONAL DE LIMA - UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 12 - CANTA,PE-RUC  20232568861,PERU LIMA JR. CACERES  S/N PLAZA DE ARMAS,"Jr. Zoila Aurora Cáceres, San Martín de Porres 15107, Peru",-12.0236143,-77.0862724,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE CHURCAMPA,PE-RUC  20165762470,PERU HUANCAVELICA JR. DOS DE MAYO S/N,"2 De Mayo, Huancavelica 09001, Peru",-12.7832806,-74.9790188,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL AGRARIA,PE-RUC  20392293311,PERU AMAZONAS JR. OCTAVIO  ORTIZ  ARRIETA  CHACHAPOYAS,"Jr. Ortiz Arriet, Chachapoyas 01001, Peru",-6.2348008,-77.8727184,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PACAYCASA,PE-RUC  20193105662,PERU AYACUCHO PLAZA PRINCIPAL DEL DISTRITO,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE OCROS,PE-RUC  20143671446,PERU AYACUCHO MZ I LOTE 04 CP OCROS SN PLAZA PRINCIPAL,"C.p Ocros, 05311, Peru",-13.3919363,-73.91761149999999,APPROXIMATE
GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 408 HOSPITAL DE ESPINAR,PE-RUC  20564356116,PERU CUSCO DOMINGO HUARCA CRUZ SN,"Cusco, Peru",-13.9371775,-71.5723953,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YURACMARCA,PE-RUC  20146926062,PERU ANCASH PLAZA DE ARMAS NO 2,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
